"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1992","1992","IDX","Index","0","Units",,,23.463,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1993","1993","IDX","Index","0","Units",,,29.329,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1994","1994","IDX","Index","0","Units",,,32.261,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1995","1995","IDX","Index","0","Units",,,40.754,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1996","1996","IDX","Index","0","Units",,,45.255,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1997","1997","IDX","Index","0","Units",,,47.826,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1998","1998","IDX","Index","0","Units",,,58.643,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1999","1999","IDX","Index","0","Units",,,59.509,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2000","2000","IDX","Index","0","Units",,,100,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2001","2001","IDX","Index","0","Units",,,111.279,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2002","2002","IDX","Index","0","Units",,,271.483,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2003","2003","IDX","Index","0","Units",,,259.394,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2004","2004","IDX","Index","0","Units",,,267.837,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2005","2005","IDX","Index","0","Units",,,240.26,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2006","2006","IDX","Index","0","Units",,,340.745,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2007","2007","IDX","Index","0","Units",,,278.156,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2008","2008","IDX","Index","0","Units",,,288.542,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2009","2009","IDX","Index","0","Units",,,229.247,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2010","2010","IDX","Index","0","Units",,,273.05,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2011","2011","IDX","Index","0","Units",,,282.11,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2012","2012","IDX","Index","0","Units",,,283.03,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2013","2013","IDX","Index","0","Units",,,244.481,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2014","2014","IDX","Index","0","Units",,,252.905,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2015","2015","IDX","Index","0","Units",,,277.304,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2016","2016","IDX","Index","0","Units",,,279.653,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2017","2017","IDX","Index","0","Units",,,276.668,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2018","2018","IDX","Index","0","Units",,,287.176,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2019","2019","IDX","Index","0","Units",,,280.017,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","2020","2020","IDX","Index","0","Units",,,303.905,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5592825.166,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5513030.633,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5634849.876,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5769189.322,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5843252.202,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5953586.114,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6138782.713,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6212772.365,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6259575.529,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6310091.023,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6502364.378,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6390354.985,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6468608.614,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6493042.24,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6698995.328,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6645034.772,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6543625.211,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6687431.397,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6474172.323,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6052775.693,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6246405.885,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6044358.104,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5806598.656,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6017079.955,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6061974.19,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5988939.716,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5711228.862,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5719766.062,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5918246.007,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5841238.056,,
"USA","United States","GHG","Greenhouse gases","TOTAL_LULU","Total  emissions including LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5222411.065,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,226.822,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,477.163,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,481.112,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,490.124,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,528.523,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1745.427,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3281.528,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3980.079,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4654.235,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4883.138,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4710.432,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4714.25,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5439.353,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6287.85,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6774.686,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7230.456,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7613.061,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8063.577,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8479.853,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9069.936,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9746.39,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10432.941,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11111.554,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11797.327,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12438.735,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13830.419,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14918.202,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16120.957,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16643.485,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16751.094,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16553.493,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1990","1990","IDX","Index","0","Units",,,4.815,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1991","1991","IDX","Index","0","Units",,,10.13,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1992","1992","IDX","Index","0","Units",,,10.214,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1993","1993","IDX","Index","0","Units",,,10.405,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1994","1994","IDX","Index","0","Units",,,11.22,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1995","1995","IDX","Index","0","Units",,,37.055,,
"USA","United States","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_2000","Total GHG excl. LULUCF, Index 2000=100","1996","1996","IDX","Index","0","Units",,,69.665,,
